C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55648
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55651
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55653
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55656
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55658
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55661
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55663
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55665
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55669
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55672
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55674
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55677
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55679
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55682
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55684
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55687
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55689
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55692
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55694
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55696
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55700
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55703
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55705
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55708
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55710
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55713
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55715
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55718
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55720
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55723
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55725
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55727
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55731
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55734
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55736
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55739
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55741
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55744
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55746
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55749
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55751
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55754
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55756
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55758
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55762
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55765
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55767
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55770
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55772
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55775
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55777
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55780
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55782
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55785
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55787
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55789
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55793
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55796
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55798
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55801
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55803
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55806
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55808
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55811
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55813
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55816
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55818
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55820
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55824
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55827
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55829
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55832
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55834
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55837
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55839
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55842
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55844
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55847
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55849
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55851
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55855
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55858
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55860
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55863
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55865
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55868
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55870
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55873
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55875
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55878
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55880
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55882
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55886
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55889
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55891
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55894
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55896
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55899
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55901
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55904
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55906
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55909
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55911
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55913
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55917
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55920
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55922
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55925
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55927
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55930
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55932
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55935
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55937
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55940
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55942
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55944
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55948
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55951
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55953
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55956
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55958
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55961
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55963
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55966
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55968
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:55971
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:55973
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:55975
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:55979
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:55982
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:55984
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:55987
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:55989
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:55992
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:55994
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:55997
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:55999
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56002
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56004
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56006
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56010
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56013
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56015
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56018
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56020
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56023
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56025
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56028
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56030
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56033
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56035
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56037
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56041
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56044
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56046
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56049
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56051
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56054
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56056
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56059
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56061
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56064
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56066
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56068
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56072
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56075
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56077
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56080
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56082
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56085
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56087
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56090
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56092
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56095
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56097
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56099
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56103
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56106
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56108
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56111
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56113
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56116
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56118
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56121
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56123
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56126
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56128
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56130
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56134
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56137
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56139
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56142
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56144
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56147
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56149
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56152
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56154
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56157
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56159
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56161
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56165
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56168
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56170
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56173
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56175
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56178
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56180
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56183
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56185
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56188
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56190
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56192
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56196
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56199
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56201
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56204
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56206
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56209
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56211
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56214
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56216
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56219
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56221
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56223
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56227
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56230
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56232
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56235
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56237
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56240
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56242
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56245
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56247
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56250
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56252
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56254
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56258
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56261
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56263
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56266
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56268
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56271
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56273
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56276
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56278
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56281
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56283
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56285
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56289
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56292
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56294
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56297
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56299
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56302
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56304
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56307
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56309
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56312
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56314
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56316
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56320
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56323
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56325
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56328
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56330
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56333
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56335
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56338
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56340
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56343
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56345
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56347
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56351
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56354
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56356
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56359
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56361
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56364
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56366
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56369
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56371
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56374
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56376
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56378
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56382
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56385
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56387
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56390
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56392
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56395
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56397
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56400
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56402
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56405
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56407
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56409
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56413
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56416
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56418
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56421
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56423
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56426
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56428
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56431
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56433
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56436
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56438
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56440
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56444
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56447
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56449
